微博内容,创建时间,微博来源,微博地址,用户昵称,粉丝数,性别,地域,认证类型,是否转发,原微博内容,原微博来源,原微博创建时间,原微博用户昵称,原微博地址
都去刷白百合微博了吧，美联这时候应该很感谢白百合,2017-04-12 16:55,皮皮时光机,http://weibo.com/1866755022/EEaZSyThr,南岛晚报,14003,男,海南 海口,媒体认证,转发,艾伦秀吐槽了美联航事件。@时差视频 http://t.cn/RXwM3Us ?,小米MIX概念手机,2017-04-12 13:37,YouTube精选,http://weibo.com/2214257545/EE9HzuL0G
都去刷白百合微博了吧，美联这时候应该很感谢白百合,2017-04-12 16:55,皮皮时光机,http://weibo.com/2071502261/EEaZSANak,晚酒未灼丶,136605,女,广东 广州,高级达人,转发,艾伦秀吐槽了美联航事件。@时差视频 http://t.cn/RXwM3Us ?,小米MIX概念手机,2017-04-12 13:37,YouTube精选,http://weibo.com/2214257545/EE9HzuL0G
都去刷白百合微博了吧，美联这时候应该很感谢白百合,2017-04-12 16:55,皮皮时光机,http://weibo.com/2572414171/EEaZSANt9,上海火鸟传媒,58387,男,澳门 其他,企业认证,转发,艾伦秀吐槽了美联航事件。@时差视频 http://t.cn/RXwM3Us ?,小米MIX概念手机,2017-04-12 13:37,YouTube精选,http://weibo.com/2214257545/EE9HzuL0G
都去刷白百合微博了吧，美联这时候应该很感谢白百合,2017-04-12 16:55,皮皮时光机,http://weibo.com/2360734833/EEaZSyTus,怒吼低音炮,39249,男,山东 青岛,普通用户,转发,艾伦秀吐槽了美联航事件。@时差视频 http://t.cn/RXwM3Us ?,小米MIX概念手机,2017-04-12 13:37,YouTube精选,http://weibo.com/2214257545/EE9HzuL0G
都去刷白百合微博了吧，美联这时候应该很感谢白百合,2017-04-12 16:55,皮皮时光机,http://weibo.com/2492511360/EEaZSAm17,昆明鹰皇灯饰,23891,女,云南 昆明,企业认证,转发,艾伦秀吐槽了美联航事件。@时差视频 http://t.cn/RXwM3Us ?,小米MIX概念手机,2017-04-12 13:37,YouTube精选,http://weibo.com/2214257545/EE9HzuL0G
都去刷白百合微博了吧，美联这时候应该很感谢白百合,2017-04-12 16:55,皮皮时光机,http://weibo.com/1765349164/EEaZSAN71,至经济广州电视台,56310,男,广东 广州,媒体认证,转发,艾伦秀吐槽了美联航事件。@时差视频 http://t.cn/RXwM3Us ?,小米MIX概念手机,2017-04-12 13:37,YouTube精选,http://weibo.com/2214257545/EE9HzuL0G
都去刷白百合微博了吧，美联这时候应该很感谢白百合,2017-04-12 16:55,皮皮时光机,http://weibo.com/2402270340/EEaZSxDeI,恋爱恐慌症,7685,女,北京 朝阳区,媒体认证,转发,艾伦秀吐槽了美联航事件。@时差视频 http://t.cn/RXwM3Us ?,小米MIX概念手机,2017-04-12 13:37,YouTube精选,http://weibo.com/2214257545/EE9HzuL0G
白百合离婚声明 难道白百何与陈羽凡早有语言？一部作品就可以说明一切，陈羽凡客串分手男孩，难道这俩人真的要分手了？看图你就知道了！[围观] ????,2017-04-12 16:55,微博 weibo.com,http://weibo.com/1502793162/EEaZU4eV4,焦旭辉,2615534,男,北京 朝阳区,名人认证,原创,,,,,
#白百何出轨#营销号总是把白百何的名字写错，还弄什么白百合离婚声明，果然看热闹不嫌事大。或许，人家当事人本来也没把这当成什么事儿，但吃瓜群众的兴奋点还是被击中了。,2017-04-12 16:52,搜狗高速浏览器,http://weibo.com/2319188727/EEaYJ6tTw,小鲜娱,36150,男,北京 朝阳区,名人认证,转发,#白百何出轨#营销号总是把白百何的名字写错，还弄什么白百合离婚声明，果然看热闹不嫌事大。或许，人家当事人本来也没把这当成什么事儿，但吃瓜群众的兴奋点还是被击中了。[笑cry] ?,微博 weibo.com,2017-04-12 16:25,鸿水,http://weibo.com/1080807495/EEaNY8039
[笑cry][笑cry] ?,2017-04-12 16:45,皮皮时光机,http://weibo.com/2418509742/EEaVSDAmP,绅士街,2682897,男,湖北 武汉,媒体认证,转发,目测接下来白百何公关公司即将发布白百合离婚声明，如果没发，那么陈羽凡即将发声: 我们全家人都会决定原谅这个敢于承担知错就改的好女人，感谢网友关心，我们一家人风雨同舟[笑cry][笑cry][笑cry] ?,搜狗高速浏览器,2017-04-12 16:42,娱小新,http://weibo.com/5463078568/EEaUShPnN
失恋33天 有毒[笑cry][笑cry],2017-04-12 16:44,微博 weibo.com,http://weibo.com/2421734942/EEaVz9wFY,健身专辑,1554823,女,海外 美国,名人认证,转发,目测接下来白百何公关公司即将发布白百合离婚声明，如果没发，那么陈羽凡即将发声: 我们全家人都会决定原谅这个敢于承担知错就改的好女人，感谢网友关心，我们一家人风雨同舟[笑cry][笑cry][笑cry] ?,搜狗高速浏览器,2017-04-12 16:42,娱小新,http://weibo.com/5463078568/EEaUShPnN
//@影视扒片君: 失恋33天 有毒[笑cry][笑cry],2017-04-12 16:44,微博 weibo.com,http://weibo.com/2418553942/EEaVsDWHp,宅腐资源集,985446,女,湖北 武汉,名人认证,转发,目测接下来白百何公关公司即将发布白百合离婚声明，如果没发，那么陈羽凡即将发声: 我们全家人都会决定原谅这个敢于承担知错就改的好女人，感谢网友关心，我们一家人风雨同舟[笑cry][笑cry][笑cry] ?,搜狗高速浏览器,2017-04-12 16:42,娱小新,http://weibo.com/5463078568/EEaUShPnN
大家发现没有，新浪微博最能成新闻的就是明星话题，还必须是娱乐明星。有朋友前几天曾说，如果给他一次出轨的机会，他一定选择娱乐女星[哈哈]，我告诉他，如果几十年后他有机会写临终遗言，那他最后悔的一定是出轨娱乐女星。#白百何出轨##白百合被曝婚内出轨##白百合发表离婚声明##乞丐说事# ?,2017-04-12 16:43,Q517918·iPhone 7,http://weibo.com/1153588720/EEaV46dns,贵族乞丐,449159,男,山东 威海,名人认证,原创,,,,,
"#白百合离婚声明# 看这个趋势离婚声明马上就要放出来了[摊手]
两个人早已经取关，微博也不互动，嗯……一切都是按着剧本来的[微笑]
继《真正男子汉》又一有毒巨作《失恋三十三天》[doge] ?",2017-04-12 16:41,iPhone 7 Plus,http://weibo.com/1625035922/EEaUfhmwm,观众网官方微博,59129,男,北京 海淀区,企业认证,原创,,,,,
据全明星探直播，曝料白百何婚内出轨，两人蜜游泰国。消息一爆出就有网友留言称：“如果白百合出轨，那么电影失恋33天的剧组真厉害了，文章，白百合，马伊琍，陈羽凡，张子萱”……你们感受一下。#白百合被曝婚内出轨# ?,2017-04-12 16:39,iPhone,http://weibo.com/1243578692/EEaTHA7Lw,radio931,482249,男,陕西 西安,普通用户,原创,,,,,
王珞丹微博沦陷 白百合事件一出，王珞丹的微博就沦陷了[doge]白百何王珞丹傻傻分不清楚，走错片场的人真是不少，大家的评论也是感人[笑cry] ?,2017-04-12 16:39,iPhone 6s,http://weibo.com/2912469585/EEaTnt1Vo,圈内好友,621934,男,北京 朝阳区,名人认证,原创,,,,,
"4月17的剧透来啦
超美的一条裙子，也是自己原创设计的一个款哦！
会非常的显瘦，显肤色！
转评赞里抽一位送一条
然后我惊奇的发现，白百合泰国来的也是这家酒店啊！酒店是真的很美，很推荐蜜月[笑cry] http://t.cn/RU1ypQe ?",2017-04-12 16:39,卖肾换来的iPhone 7 Plus,http://weibo.com/1798611665/EEaTEoZa7,lovemimius,310090,女,浙江 杭州,名人认证,原创,,,,,
白百合又不红 出轨就出轨咯 不关心  周杰伦出轨我倒是会关心一下? 热搜好无聊 ?,2017-04-12 16:39,智障儿的iPhone 7 Plus,http://weibo.com/1776909357/EEaTp1nlv,郭子皓宝宝,449691,男,陕西 西安,名人认证,原创,,,,,
#卓伟爆白百合出轨# ?据全明星探，白百何日前赴泰国会面神秘男，贴面喂食泳池边嬉戏，被曝出轨。该男子与白百何在泳池边玩耍，白百何耐心为男子拍多张照片，两人亲密贴耳交谈。随后，男子竟在泳池边发生生理反应，白百何拿手戳向男子下身。随后又靠在白百何手臂，白百何转头亲了一口。还记的《失恋三...全文： http://m.weibo.cn/1072962941/4095750058577478 ?,2017-04-12 16:39,微博 weibo.com,http://weibo.com/1072962941/EEaTzzZoq,烹小鲜观剧团,153754,女,北京 朝阳区,名人认证,原创,,,,,
//@机器米唐：哈哈哈哈哈精彩,2017-04-12 16:38,iPad mini,http://weibo.com/1642143597/EEaTkwTbx,冰克尔,176503,女,香港,普通用户,转发,#白百何被曝出轨# #卓伟12年大料# #全明星直播# 独家爆料白百合与某小鲜肉同游泰国，两人在泳池边戏水动作十分亲密，在白百合的撩拨下，小鲜肉更是起了生理反应，画面实在尴尬辣眼不可描述，完整视频戳→http://t.cn/RXw5nzO 不过在娱乐圈中白百何陈羽凡一直是模范夫妻，现在闹这么一出究竟是怎么回事...全文： http://m.weibo.cn/5979322930/4095683004675289 ?,微博 weibo.com,2017-04-12 12:13,Live全明星直播,http://weibo.com/5979322930/EE99qjCfT
白百何被曝泰国出轨神秘男。娱乐圈从来不缺猛料，缺的是发现猛料的狗仔[哈哈]这条新闻能成为今晚的头号新闻吗？ ????#白百何出轨##白百合被曝婚内出轨##白百合发表离婚声明##乞丐说事# ?,2017-04-12 16:38,Q517918·iPhone 7,http://weibo.com/1153588720/EEaT40jYI,贵族乞丐,449159,男,山东 威海,名人认证,原创,,,,,
#白百何出轨#，王珞丹微博沦陷[摊手][摊手] 文章，马伊琍，姚笛，白百何，陈羽凡，张子萱……#失恋33天剧组有毒# 接下来我们会不会看到，白百合离婚声明 ？[doge][doge] ?,2017-04-12 16:37,专业版微博,http://weibo.com/1634118445/EEaSOFbNB,南京新浪乐居,172895,女,江苏 南京,媒体认证,原创,,,,,
//@守望金子: 唉，现在炒股不能广光盯盘，还要盯紧明星，,2017-04-12 16:37,搜狗高速浏览器,http://weibo.com/1752549400/EEaSUeMba,全景网,436029,男,广东 深圳,媒体认证,转发,【白百合出轨百合花下跌 “出轨龙头”红墙股份放量走高大涨6%】今日午间，一则白百合出轨的消息引爆了娱乐圈、社交圈，并暧昧的席卷了财经圈。周三午后，大A股中的“出轨概念股”红墙股份放量走高，在午后开盘的瞬间就有一笔438手的大单成交，股价小幅上扬，随后全天震荡逆市上行。目前与白百合名称相...全文： http://m.weibo.cn/1752549400/4095731952255644 ?,搜狗高速浏览器,2017-04-12 15:27,全景网,http://weibo.com/1752549400/EEaqn9sNm
以后不能直视qq的戳一下了[二哈] ???这和白百合是什么鬼啊[摊手] ?,2017-04-12 16:37,iPhone 6 Plus,http://weibo.com/1939822100/EEaSAbcCm,搞笑短视频集,95777,男,广东 广州,普通用户,原创,,,,,
白百合发布离婚声明的时候，有的人爆料陈羽凡白百何取关，辣么问题来了，到底是白百何还是白百合……晕了[笑cry] ?,2017-04-12 16:35,微博 weibo.com,http://weibo.com/1785381687/EEaS6i3SS,搞笑幽默大叔,118502,男,江苏,名人认证,原创,,,,,
【#白百何出轨# 泳池边触摸小鲜肉不可描述部位[doge]】http://t.cn/RXwIcYw “中国第一狗仔”卓伟今日爆出白百合出轨小鲜肉视频。视频中显示：该男子与白百何在泳池边玩耍，白百何为男子拍多张照片，两人亲密贴耳交谈。随后，男子竟在泳池边发生生理反应，雄起了！白百何拿手戳向男子不可描述部位。 ?...全文： http://m.weibo.cn/2170729034/4095748695736281 ?,2017-04-12 16:34,iPhone 7 Plus,http://weibo.com/2170729034/EEaRno4gF,重庆探城记,206951,男,重庆,名人认证,原创,,,,,
#白百何#据全民星探，白百合与某小鲜肉同游泰国，两人在泳池边戏水动作十分亲密，在白百合的撩拨下，小鲜肉更是起了生理反应，画面实在尴尬辣眼不可描述。网友预测接下来公关公司即将发布白百何离婚声明。#不服来辩# http://t.cn/RXwERKE ?,2017-04-12 16:33,搜狗高速浏览器,http://weibo.com/2230631943/EEaQYykJb,看点全娱乐,1553241,男,北京,媒体认证,原创,,,,,
这么多和女星的合照？照相的表情都一样？108线小鲜肉借助各路女星炒作？想红想疯了？小鲜肉越来越会玩会玩[doge][doge]#白百合出轨# #白百合出轨小鲜肉# #白百何出轨张爱朋# #白百何张爱朋# ,2017-04-12 16:32,iPhone 7 Plus,http://weibo.com/2179365041/EEaQUsg2w,小美人娱,42555,女,北京 朝阳区,普通用户,转发,#白百合出轨对象曝光##白百合离婚声明##白百合被曝婚内出轨# 看来这个小鲜肉挺能搞事情的哇[doge]朋友圈晒tiffany还跟众多女星合照 那到底这个tiffany是属于哪个女星的呢？@张爱朋 #白百何出轨张爱朋# ?,iPhone 7 Plus,2017-04-12 16:04,是娱子酱啊,http://weibo.com/1876000933/EEaFjyxje
按照目前形势发展下去的话，接下来公关公司即将发布白百合离婚声明，如果没发，那么陈羽凡即将发声: 我们全家人决定原谅这个敢于承担知错就改的好女人，感谢网友关心，我们一家人风雨同舟。 ???,2017-04-12 16:31,智障儿的iPhone 7 Plus,http://weibo.com/1776909357/EEaQjg2pD,郭子皓宝宝,449691,男,陕西 西安,名人认证,原创,,,,,
#白百合被曝婚内出轨# 白百何原名白雪，陈羽凡的前女友叫百合，现在白雪改名叫白百何了。当小三也就算了，小编觉得为什么抢了男人连名字都要抢啊？[吐]起初白百合是想勾搭佟大为，没勾搭成，就把陈羽凡勾搭上了。 ?,2017-04-12 16:29,微博 weibo.com,http://weibo.com/1789250890/EEaPz6FOF,中国甘肃网,376619,男,甘肃 兰州,政府认证,原创,,,,,
//@啪中带泪:说的真好[赞],2017-04-12 16:29,微博 HTML5 版,http://weibo.com/1663232781/EEaPGczA2,美图摄影日记,1518325,男,北京,名人认证,转发,#白百合出轨#  说得真好！ http://t.cn/RXwjAvq . ?,iPhone 6,2017-04-12 15:27,白菜小熊猫,http://weibo.com/2956379940/EEaqqmeyr
#白百合陈羽凡#  爱上厨房生活，告别婚内出轨，厨卫质尚，和谐尽享 ?,2017-04-12 16:26,专业版微博,http://weibo.com/1919861920/EEaOne9xE,摩恩MOEN,102761,男,海外 美国,企业认证,原创,,,,,
//@一句心情笔记:说的真好[good],2017-04-12 16:25,微博 HTML5 版,http://weibo.com/1663232781/EEaNZhRKn,美图摄影日记,1518325,男,北京,名人认证,转发,#白百合出轨#  说得真好！ http://t.cn/RXwjAvq . ?,iPhone 6,2017-04-12 15:27,白菜小熊猫,http://weibo.com/2956379940/EEaqqmeyr
白百何 出轨 ！文章，马伊琍，姚笛，白百何，陈羽凡，张子萱……《失恋33天》真是一个有毒的剧组！接下来我们会不会看到，白百合离婚声明 ？[二哈][二哈],2017-04-12 16:24,iPhone 6 Plus,http://weibo.com/1939822100/EEaNp0u8R,搞笑短视频集,95777,男,广东 广州,普通用户,转发,【卓伟曝追踪12年大料：白百何婚内出轨小鲜肉！】追踪12年的大料，卓伟今天爆出白百何婚内出轨！白百何现身泰国与白衣小鲜肉亲密喂食、泳池互动，超辣眼睛！小鲜肉身材爆好...”http://t.cn/RXwMHB9 (使用#秒拍#录制，免流量看热门短视频!) ?,秒拍客户端,2017-04-12 13:01,搞笑短视频集,http://weibo.com/1939822100/EE9t6nBdt
-【TED演讲《重新认识出轨行为》】今天被白百合离婚的新闻刷屏了，让我们看一段Ted演讲：为什么会有人出轨？如果我们可以离婚的话，为什么还要搞婚外恋呢？出轨意味着什么？也许从这个视频，你可以感悟到更多。 （分享自 @秒拍） http://t.cn/RtHn8wq ?,2017-04-12 16:22,分享按钮,http://weibo.com/1891330474/EEaMFbs9c,IT时报,753595,男,上海 黄浦区,媒体认证,原创,,,,,
我天，之前刚想到说是不是他，就爆出了了,2017-04-12 16:21,微博 weibo.com,http://weibo.com/2247852417/EEaMr0IEp,欣欣loveyou红娟,41863,男,山西 阳泉,普通用户,转发,#白百何出轨# 网友们也是操碎了心，在王珞丹微博下评论：“出头之日，该你表演了”“这下没人说你跟白百合长得像了，她不配了”?[摊手]细数白百合，文章，马伊琍，姚笛，白百何，陈羽凡，张子萱……《失恋33天》剧组真有毒~[二哈] ?,微博 weibo.com,2017-04-12 13:32,闻娱教主,http://weibo.com/5086098727/EE9FBcQZf
